"","local_site","location","year","date","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP"
"695","GL5","OUTLET",2018,"2018-07-10",NA,12.2084,NA,2.032,10.1764,NA,0.0621,NA,NA,0.0713
"696","GL5","OUTLET",2018,"2018-07-17",NA,12.3512,NA,6.9521,5.3991,NA,0.0606,NA,0.0129,0.0476
"697","GL5","OUTLET",2018,"2018-07-24",NA,16.0637,NA,10.2792,5.7844,NA,0.0959,NA,0.0088,0.0871
"698","GL5","OUTLET",2018,"2018-07-31",NA,12.3512,NA,5.4423,6.9089,NA,0.05,NA,0.0049,0.045
"699","GL5","OUTLET",2018,"2018-08-07",NA,20.7757,NA,11.0661,9.7096,NA,0.0636,NA,0.0329,0.0306
"700","GL5","OUTLET",2018,"2018-08-16",NA,17.9913,NA,6.2113,11.78,NA,0.0779,NA,0.0224,0.0555
"701","GL5","OUTLET",2018,"2018-08-23",NA,22.9176,NA,7.425,15.4925,NA,0.1598,NA,0.0339,0.1259
"702","GL5","OUTLET",2018,"2018-08-30",NA,20.6329,NA,3.2127,17.4202,NA,0.1162,NA,NA,0.1646
"703","GL5","OUTLET",2018,"2018-09-06",NA,23.8457,NA,7.2108,16.6348,NA,0.1937,NA,0.0064,0.1872
"704","GL5","OUTLET",2018,"2018-09-12",NA,22.9889,NA,4.4264,18.5625,NA,0.1904,NA,0.0355,0.1549
"705","GL5","OUTLET",2018,"2018-09-20",NA,31.7705,NA,10.0666,21.7038,NA,0.2453,NA,0.0064,0.2389
"706","GL5","OUTLET",2018,"2018-09-25",NA,27.0584,NA,7.782,19.2764,NA,0.0387,NA,NA,0.0968
"707","GL5","OUTLET",2019,"2019-07-02",NA,26.2731,NA,NA,26.4873,NA,0.6844,NA,0.37127,0.3131
"708","GL5","OUTLET",2019,"2019-07-11",NA,23.4173,NA,2.2132,21.2041,NA,0.1355,NA,NA,0.2679
"709","GL5","OUTLET",2019,"2019-07-18",NA,19.205,NA,3.4983,15.7067,NA,0.0677,NA,NA,0.2163
"710","GL5","OUTLET",2019,"2019-07-18",NA,21.918,NA,4.1408,17.7771,NA,0.0903,NA,NA,0.1549
"711","GL5","OUTLET",2019,"2019-08-01",NA,18.9909,NA,6.1399,12.8509,NA,0.0774,NA,NA,0.1743
"712","GL5","OUTLET",2019,"2019-08-08",NA,13.0651,NA,0.8567,12.2084,NA,0.0581,NA,NA,0.1065
"713","GL5","OUTLET",2019,"2019-08-15",NA,16.849,NA,1.7134,15.1356,NA,0.029,NA,NA,0.0936
"714","GL5","OUTLET",2019,"2019-08-20",NA,15.7781,NA,NA,16.492,NA,0.0936,NA,NA,0.2163
"715","GL5","OUTLET",2019,"2019-08-29",NA,14.85,NA,1.642,13.2079,NA,0.0774,NA,NA,0.1646
"716","GL5","OUTLET",2019,"2019-09-05",NA,16.4921,NA,4.4978,11.9942,NA,0.0322,NA,NA,0.0936
"717","GL5","OUTLET",2019,"2019-09-12",NA,17.1346,NA,1.4278,15.7067,NA,0.0322,NA,NA,0.1678
"718","GL5","OUTLET",2019,"2019-09-19",NA,19.1337,NA,3.2127,15.9209,NA,0.0774,NA,NA,0.1614
"719","GL5","OUTLET",2019,"2019-09-24",NA,16.4207,NA,2.6416,13.7791,NA,0.0839,NA,NA,0.1323
"720","GL5","OUTLET",2019,"2019-10-03",NA,16.1351,NA,1.1423,14.9928,NA,NA,NA,NA,0.1807
"721","GL5","OUTLET",2020,"2020-06-25",NA,27.2655,NA,20.6423,6.6231,NA,0.5779,NA,0.32607,0.2518
"722","GL5","OUTLET",2020,"2020-07-07",NA,23.2602,NA,18.2843,4.9759,NA,0.2711,NA,0.04197,0.2292
"723","GL5","OUTLET",2020,"2020-07-23",NA,18.1698,NA,11.1126,7.0572,NA,0.3745,NA,0.13559,0.2389
"724","GL5","OUTLET",2020,"2020-08-04",NA,22.1322,NA,14.4324,7.6997,NA,0.4487,NA,0.26473,0.184
"725","GL5","OUTLET",2020,"2020-08-27",NA,21.7253,NA,14.2027,7.5225,NA,0.4293,NA,0.12914,0.3002
"726","GL5","OUTLET",2020,"2020-09-10",NA,29.7143,NA,22.8107,6.9036,NA,0.2195,NA,NA,0.3131
"727","GL5","OUTLET",2020,"2020-09-24",NA,24.0599,NA,14.8716,9.1882,NA,0.9846,NA,0.65538,0.3293
"728","GL5","OUTLET",2020,"2020-10-08",NA,22.2036,NA,11.8966,10.3069,NA,0.6715,NA,0.23568,0.4358
"729","GL4","LAKE",1994,"1994-02-04",NA,NA,NA,NA,8.15,NA,NA,NA,NA,NA
"730","GL4","LAKE",1994,"1994-03-04",NA,NA,NA,NA,7.68,NA,NA,NA,NA,NA
"731","GL4","LAKE",1994,"1994-04-08",NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
"732","GL4","LAKE",1994,"1994-05-02",NA,NA,NA,NA,23.58,NA,NA,NA,NA,NA
"733","GL4","LAKE",1994,"1994-05-17",NA,NA,NA,NA,25.47,NA,NA,NA,NA,NA
"734","GL4","LAKE",1994,"1994-05-19",NA,NA,NA,NA,26.34,NA,NA,NA,NA,NA
"735","GL4","LAKE",1994,"1994-05-26",NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA
"736","GL4","OUTLET",1994,"1994-06-02",NA,NA,NA,NA,28.25,NA,NA,NA,NA,NA
"737","GL4","OUTLET",1994,"1994-06-09",NA,NA,NA,NA,22.75,NA,NA,NA,NA,NA
"738","GL4","OUTLET",1994,"1994-06-16",NA,NA,NA,NA,15.46,NA,NA,NA,NA,NA
"739","GL4","OUTLET",1994,"1994-07-07",NA,NA,NA,NA,13.8,NA,NA,NA,NA,NA
"740","GL4","OUTLET",1994,"1994-07-14",NA,NA,NA,NA,8.13,NA,NA,NA,NA,NA
"741","GL4","OUTLET",1994,"1994-08-04",NA,NA,NA,NA,4.11,NA,NA,NA,NA,NA
"742","GL4","OUTLET",1994,"1994-08-18",NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA
"743","GL4","OUTLET",1994,"1994-08-25",NA,NA,NA,NA,7.49,NA,NA,NA,NA,NA
"744","GL4","OUTLET",1994,"1994-09-01",NA,NA,NA,NA,8.24,NA,NA,NA,NA,NA
"745","GL4","OUTLET",1994,"1994-09-08",NA,NA,NA,NA,7.22,NA,NA,NA,NA,NA
"746","GL4","OUTLET",1994,"1994-09-15",NA,NA,NA,NA,9.26,NA,NA,NA,NA,NA
"747","GL4","OUTLET",1994,"1994-10-13",NA,NA,NA,NA,9.47,NA,NA,NA,NA,NA
"748","GL4","OUTLET",1994,"1994-10-13",NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA
"749","GL4","OUTLET",1994,"1994-10-27",NA,NA,NA,NA,17.3,NA,NA,NA,NA,NA
"750","GL4","OUTLET",1994,"1994-10-27",NA,NA,NA,NA,17.97,NA,NA,NA,NA,NA
"751","GL4","LAKE",1994,"1994-11-24",NA,NA,NA,NA,15.54,NA,NA,NA,NA,NA
"752","GL4","LAKE",1994,"1994-11-24",NA,NA,NA,NA,15.96,NA,NA,NA,NA,NA
"753","GL4","LAKE",1994,"1994-12-22",NA,NA,NA,NA,19.27,NA,NA,NA,NA,NA
"754","GL4","LAKE",1995,"1995-01-05",NA,NA,NA,NA,24.19,NA,NA,NA,NA,NA
"755","GL4","LAKE",1995,"1995-03-18",NA,NA,NA,NA,17.2,NA,NA,NA,NA,NA
"756","GL4","LAKE",1995,"1995-03-31",NA,NA,NA,NA,17.59,NA,NA,NA,NA,NA
"757","GL4","LAKE",1995,"1995-05-05",19.25,19.03,0.22,4.18,14.84,0.23,0.18,0.05,NA,NA
"758","GL4","LAKE",1995,"1995-05-26",26.02,23.92,2.1,2.76,21.16,0.27,NA,0.27,NA,NA
"759","GL4","OUTLET",1995,"1995-06-02",30.79,30.31,0.49,8.81,21.5,0.58,0.5,0.08,NA,NA
"760","GL4","OUTLET",1995,"1995-06-09",57.82,52.1,5.72,NA,52.22,0.26,0.24,0.02,NA,NA
"761","GL4","OUTLET",1995,"1995-06-15",27.19,26.41,0.79,NA,26.85,0.46,NA,0.46,NA,NA
"762","GL4","OUTLET",1995,"1995-06-22",32.83,30.59,2.25,2.04,28.55,NA,NA,NA,NA,NA
"763","GL4","OUTLET",1995,"1995-06-29",27.97,26.44,1.52,2.65,23.79,0.13,NA,0.13,NA,NA
"764","GL4","OUTLET",1995,"1995-07-06",29.69,28.84,0.86,4.37,24.47,NA,NA,NA,NA,NA
"765","GL4","OUTLET",1995,"1995-07-13",21.11,21.11,0,3.19,17.92,0.31,0.23,0.08,NA,NA
"766","GL4","OUTLET",1995,"1995-07-20",19.45,19.43,0.03,3.9,15.53,0.37,0.16,0.21,NA,NA
"767","GL4","OUTLET",1995,"1995-07-27",16.82,15.66,1.16,1.66,13.99,NA,NA,NA,NA,NA
"768","GL4","OUTLET",1995,"1995-08-03",13.09,14.39,NA,2.47,11.92,NA,NA,NA,NA,NA
"769","GL4","OUTLET",1995,"1995-08-10",12.54,10.92,1.63,NA,11.24,NA,0.1,NA,NA,NA
"770","GL4","OUTLET",1995,"1995-08-17",13.84,13.17,0.68,2.69,10.47,0.17,0.06,0.11,NA,NA
"771","GL4","OUTLET",1995,"1995-08-24",12.34,10.97,1.36,2.24,8.73,0.35,NA,0.35,NA,NA
"772","GL4","OUTLET",1995,"1995-08-31",11.5,11.77,NA,4.67,7.09,0.56,0.43,0.13,NA,NA
"773","GL4","OUTLET",1995,"1995-09-07",10.86,9.44,1.42,1.71,7.73,0.28,0.14,0.14,NA,NA
"774","GL4","OUTLET",1995,"1995-09-14",10.56,9.95,0.61,2.7,7.24,NA,NA,NA,NA,NA
"775","GL4","OUTLET",1995,"1995-09-21",11.3,8.95,2.36,2.63,6.31,0.53,0.51,0.02,NA,NA
"776","GL4","OUTLET",1995,"1995-09-28",12.8,9.15,3.65,2.35,6.81,0.43,NA,0.43,NA,NA
"777","GL4","OUTLET",1995,"1995-10-05",11.69,11.02,0.68,3.74,7.27,0.58,0.54,NA,0.54,NA
"778","GL4","LAKE",1995,"1995-12-04",16.71,16.12,0.59,3.24,12.88,0.62,0.36,NA,0.36,NA
"779","GL4","LAKE",1995,"1995-12-04",15.89,15.16,0.72,2.75,12.41,0.68,0.55,0.13,0.55,NA
"780","GL4","LAKE",1996,"1996-01-09",16.81,16.48,0.33,2.69,13.79,0.13,0.12,0.01,NA,NA
"781","GL4","LAKE",1996,"1996-02-08",32.07,27.72,4.36,12.35,15.36,0.42,0.22,0.21,NA,NA
"782","GL4","LAKE",1996,"1996-03-06",31.24,29.66,1.57,11.19,18.48,0.34,0.31,0.03,NA,NA
"783","GL4","LAKE",1996,"1996-04-01",28.56,27.87,0.7,10.73,17.14,0.5,0.27,0.23,NA,NA
"784","GL4","LAKE",1996,"1996-05-06",29.89,29.75,0.14,15.71,14.04,0.25,0.26,NA,NA,NA
"785","GL4","LAKE",1996,"1996-05-23",49.93,42.1,7.83,8.32,33.78,7.29,0.36,6.92,NA,NA
"786","GL4","LAKE",1996,"1996-05-30",44.4,44.17,0.23,13.91,30.26,0.45,0.36,0.09,NA,NA
"787","GL4","OUTLET",1996,"1996-06-06",44.63,43.05,1.58,11.01,32.04,0.49,0.41,0.08,NA,NA
"788","GL4","OUTLET",1996,"1996-06-13",37.55,32.86,4.69,3.78,29.08,0.43,0.4,0.02,NA,NA
"789","GL4","OUTLET",1996,"1996-06-20",21.78,21.76,0.01,NA,23.46,0.18,0.16,0.02,NA,NA
"790","GL4","OUTLET",1996,"1996-06-27",18.32,18.38,NA,NA,19.39,0.24,0.15,0.09,NA,NA
"791","GL4","OUTLET",1996,"1996-07-04",15.41,15.41,NA,NA,15.42,0.2,0,0.2,NA,NA
"792","GL4","OUTLET",1996,"1996-07-11",11.54,11.04,0.5,NA,11.87,0.27,0.11,0.16,NA,NA
"793","GL4","OUTLET",1996,"1996-07-18",11.06,8.83,2.23,NA,9.22,0.16,0.07,0.09,NA,NA
"794","GL4","OUTLET",1996,"1996-07-25",5.83,6.25,NA,NA,6.38,0,0,NA,NA,NA
"795","GL4","OUTLET",1996,"1996-08-01",10.1,5.73,4.38,0.45,5.28,0.3,0.07,0.23,NA,NA
"796","GL4","OUTLET",1996,"1996-08-08",7.3,6.65,0.65,1.52,5.13,0.15,0.11,0.04,NA,NA
"797","GL4","OUTLET",1996,"1996-08-15",7.7,5.5,2.19,0.08,5.42,0.21,0.19,0.02,NA,NA
"798","GL4","OUTLET",1996,"1996-08-22",7.9,6.6,1.29,0.73,5.88,0.27,0.26,0.01,NA,NA
"799","GL4","OUTLET",1996,"1996-08-29",8.07,7.98,0.09,3.72,4.26,0.39,0.32,0.07,NA,NA
"800","GL4","OUTLET",1996,"1996-09-10",11.55,9.6,1.95,3.54,6.06,0.4,0.32,0.08,NA,NA
"801","GL4","OUTLET",1996,"1996-09-24",14.18,12.37,1.81,3.33,9.04,0.18,0.16,0.01,NA,NA
"802","GL4","OUTLET",1996,"1996-10-01",19.43,18.53,0.9,3.81,14.72,0.31,0.28,0.03,NA,NA
"803","GL4","OUTLET",1996,"1996-10-08",19.21,20.85,NA,5.38,15.46,0.22,0.51,NA,NA,NA
"804","GL4","LAKE",1996,"1996-11-05",27.49,26.04,1.45,6.61,19.43,0.46,0.32,0.15,NA,NA
"805","GL4","LAKE",1996,"1996-12-27",35.51,28.58,6.93,5.66,22.92,0.38,0.22,0.16,NA,NA
"806","GL4","LAKE",1997,"1997-01-30",34.16,35.57,NA,9.44,26.12,0.72,0.54,0.19,0.54,NA
"807","GL4","LAKE",1997,"1997-03-13",31.86,31.13,0.73,9.61,21.52,0.25,0.24,0.01,0.24,NA
"808","GL4","LAKE",1997,"1997-03-28",28.51,20.25,8.25,1.36,18.9,0.35,NA,0.35,NA,NA
"809","GL4","LAKE",1997,"1997-05-21",23,23.52,NA,NA,24.14,0.16,NA,0.16,NA,NA
"810","GL4","OUTLET",1997,"1997-06-03",32.47,34.01,NA,5.5,28.52,0.12,0.13,NA,0.13,NA
"811","GL4","OUTLET",1997,"1997-06-05",33.98,36.17,NA,6.46,29.71,0.17,0.13,0.04,0.13,NA
"812","GL4","OUTLET",1997,"1997-06-12",34.63,35.55,NA,7.03,28.52,0.17,0.14,0.03,0.14,NA
"813","GL4","OUTLET",1997,"1997-06-19",25.82,25.31,0.51,2.16,23.15,0.1,0.04,0.06,0.04,NA
"814","GL4","OUTLET",1997,"1997-06-26",17.81,18.51,NA,2.16,16.35,0.09,0.06,0.03,0.06,NA
"815","GL4","OUTLET",1997,"1997-07-03",15,16.28,NA,5.86,10.42,0.14,0.12,0.02,0.12,NA
"816","GL4","OUTLET",1997,"1997-07-10",14.31,13.99,0.32,6.41,7.58,0.15,0.1,0.05,0.1,NA
"817","GL4","OUTLET",1997,"1997-07-17",13.51,5.15,8.37,NA,5.34,0.17,0.13,0.04,0.13,NA
"818","GL4","OUTLET",1997,"1997-07-24",10.97,9.85,1.13,5.73,4.11,0.13,0.15,NA,0.15,NA
"819","GL4","OUTLET",1997,"1997-07-31",9.17,9.72,NA,3.05,6.67,0.09,0.09,NA,0.09,NA
"820","GL4","OUTLET",1997,"1997-08-07",14.38,11.84,2.54,3.52,8.32,0.13,0.07,0.06,0.07,NA
"821","GL4","OUTLET",1997,"1997-08-14",13.46,12.22,1.24,2.09,10.13,0.13,0.12,0.01,0.12,NA
"822","GL4","OUTLET",1997,"1997-08-21",10.1,9.86,0.24,2.66,7.2,0.15,0.13,0.02,0.13,NA
"823","GL4","OUTLET",1997,"1997-08-28",11.2,11.83,NA,5.68,6.15,0.18,0.18,NA,0.18,NA
"824","GL4","OUTLET",1997,"1997-09-04",9.31,7.67,1.63,2.05,5.63,0.14,0.16,NA,0.16,NA
"825","GL4","OUTLET",1997,"1997-09-11",9.88,5.2,4.68,NA,5.24,0.18,NA,0.18,NA,NA
"826","GL4","OUTLET",1997,"1997-09-18",11.05,8.82,2.23,3.05,5.77,0.15,0.12,0.02,0.12,NA
"827","GL4","OUTLET",1997,"1997-09-25",11.78,10.21,1.57,1.61,8.6,0.16,0.08,0.08,0.08,NA
"828","GL4","OUTLET",1997,"1997-10-02",14.05,13.09,0.96,2.02,11.07,0.21,0.24,NA,0.24,NA
"829","GL4","OUTLET",1997,"1997-10-09",14.34,12.75,1.59,2.03,10.72,0.35,0.27,0.08,0.27,NA
"830","GL4","OUTLET",1997,"1997-10-23",16.06,15.54,0.53,4.08,11.45,0.19,0.21,NA,0.21,NA
"831","GL4","LAKE",1997,"1997-11-06",19.18,16.16,3.03,2.95,13.21,0.12,0,0.12,NA,NA
"832","GL4","LAKE",1997,"1997-12-11",26.39,24.9,1.49,4.95,19.95,0.17,0.16,0.01,0.16,NA
"833","GL4","LAKE",1998,"1998-01-29",31.96,28.62,3.33,6.85,21.77,0.29,0.2,0.09,0.2,NA
"834","GL4","LAKE",1998,"1998-03-12",29.49,25.91,3.58,6.67,19.24,0.25,0.13,0.13,0.13,NA
"835","GL4","LAKE",1998,"1998-03-24",22.03,18.81,3.21,NA,19.88,0.37,0.09,0.28,NA,0.1
"836","GL4","LAKE",1998,"1998-04-23",20.21,20.71,NA,0.77,19.94,0.21,0.22,NA,0.22,NA
"837","GL4","LAKE",1998,"1998-05-12",33.72,30.87,2.85,1.69,29.18,0.15,0.04,0.11,0.04,NA
"838","GL4","LAKE",1998,"1998-05-21",23.18,20.03,3.15,NA,21.21,0.14,0.15,NA,0.07,0.08
"839","GL4","LAKE",1998,"1998-05-28",30.31,29.03,1.29,2.38,26.64,0.19,0.16,0.03,0.16,NA
"840","GL4","OUTLET",1998,"1998-06-04",31.83,30.41,1.43,2.07,28.33,0.27,0.26,0.02,0.26,NA
"841","GL4","OUTLET",1998,"1998-06-11",31.46,27.4,4.06,NA,28.05,0.21,0.22,NA,0.22,NA
"842","GL4","OUTLET",1998,"1998-06-25",24.3,22.4,1.9,NA,23.89,0.29,0.14,0.16,0.14,NA
"843","GL4","OUTLET",1998,"1998-07-02",16.28,16.16,0.11,NA,17.2,0.14,0.13,0.01,0.13,NA
"844","GL4","OUTLET",1998,"1998-07-09",13.57,13.58,NA,0.08,13.5,0.27,0.15,0.12,0.15,NA
"845","GL4","OUTLET",1998,"1998-07-16",14.81,15.2,NA,2.02,13.18,0.43,0.36,0.08,0.36,NA
"846","GL4","OUTLET",1998,"1998-07-23",10.94,10.35,0.6,1.54,8.81,0.26,0.26,0.01,0.26,NA
"847","GL4","OUTLET",1998,"1998-07-30",10.32,8.41,1.91,1.09,7.32,0.34,0.19,0.15,0.19,NA
"848","GL4","OUTLET",1998,"1998-08-06",10.87,10.16,0.71,2.65,7.51,0.21,0.22,NA,0.22,NA
"849","GL4","OUTLET",1998,"1998-08-13",11.24,7.55,3.7,1.72,5.82,0.14,NA,0.14,NA,NA
"850","GL4","OUTLET",1998,"1998-08-20",8.15,7.14,1.01,0.96,6.18,0.1,NA,0.1,NA,NA
"851","GL4","OUTLET",1998,"1998-08-27",8.16,6.28,1.88,0.04,6.24,0.2,0.09,0.11,0.09,NA
"852","GL4","OUTLET",1998,"1998-09-03",7.63,6.56,1.07,1.87,4.69,0.2,0.11,0.1,0.11,NA
"853","GL4","OUTLET",1998,"1998-09-10",7.8,6.55,1.25,3.98,2.58,0.09,0.11,NA,0.11,NA
"854","GL4","OUTLET",1998,"1998-09-17",11.29,10.17,1.11,3.14,7.03,0.12,0.07,0.05,0.07,NA
"855","GL4","OUTLET",1998,"1998-09-24",11.12,9.27,1.86,2.15,7.12,0.2,0.05,0.15,0.05,NA
"856","GL4","OUTLET",1998,"1998-10-01",10.03,8.53,1.5,2.84,5.7,0.15,0.16,NA,0.16,NA
"857","GL4","OUTLET",1998,"1998-10-08",9.13,8.54,0.59,2.7,5.84,0.24,0.04,0.2,0.04,NA
"858","GL4","OUTLET",1998,"1998-10-22",11.74,12.58,NA,5.74,6.84,0.11,0.1,0.01,0.1,NA
"859","GL4","OUTLET",1998,"1998-10-29",13.29,11.57,1.72,2.18,9.39,0.15,0.11,0.05,0.11,NA
"860","GL4","LAKE",1998,"1998-11-26",19.32,18.33,0.99,1.94,16.4,0.09,0.04,0.05,0.04,NA
"861","GL4","LAKE",1998,"1998-12-14",24.81,25.39,NA,3.87,21.52,0.06,0.05,0.01,0.05,NA
"862","GL4","LAKE",1999,"1999-01-28",26.04,24.67,1.37,3.87,20.81,0.36,0.28,0.07,0.15,0.13
"863","GL4","LAKE",1999,"1999-03-23",24.05,22.6,1.45,4.5,18.1,0.06,0.09,NA,0.09,NA
"864","GL4","LAKE",1999,"1999-05-13",92.98,86.06,6.93,4.74,81.32,0.44,0.15,0.29,0.15,NA
"865","GL4","LAKE",1999,"1999-05-20",309.99,329.27,NA,63.35,265.92,0.53,0.18,0.35,0.18,NA
"866","GL4","LAKE",1999,"1999-05-27",26.92,26.42,0.5,3.52,22.89,0.23,0.15,0.08,0.15,NA
"867","GL4","OUTLET",1999,"1999-06-03",36.92,36.23,0.69,5.18,31.06,0.28,0.1,0.18,0.1,NA
"868","GL4","OUTLET",1999,"1999-06-10",35.56,37.59,NA,5.27,32.32,0.18,0.17,0.02,0.17,NA
"869","GL4","OUTLET",1999,"1999-06-17",35.73,33.72,2.01,NA,34.13,0.16,0.15,0.01,0.15,NA
"870","GL4","OUTLET",1999,"1999-06-24",27.57,26.34,1.22,2.99,23.35,0.23,0.15,0.09,0.15,NA
"871","GL4","OUTLET",1999,"1999-07-01",19.11,20.21,NA,3.28,16.93,1.78,1.81,NA,1.81,NA
"872","GL4","OUTLET",1999,"1999-07-08",16.91,18.29,NA,3.77,14.52,0.1,NA,0.1,NA,NA
"873","GL4","OUTLET",1999,"1999-07-15",15.08,14.9,0.18,2.28,12.62,0.14,0.17,NA,0.17,NA
"874","GL4","OUTLET",1999,"1999-07-22",12.83,12.22,0.61,1.06,11.16,0.1,0.11,NA,0.11,NA
"875","GL4","OUTLET",1999,"1999-07-29",14.08,13.09,0.99,2.51,10.58,0.12,0.05,0.07,0.05,NA
"876","GL4","OUTLET",1999,"1999-08-05",12.84,12.93,NA,1.57,11.36,0.15,0.15,NA,0.15,NA
"877","GL4","OUTLET",1999,"1999-08-12",16.27,15.89,0.39,2.77,13.11,0.25,0.26,NA,0.26,NA
"878","GL4","OUTLET",1999,"1999-08-19",13.78,13.02,0.76,2.07,10.94,0.15,0.09,0.05,0.09,NA
"879","GL4","OUTLET",1999,"1999-08-26",13.3,12.2,1.1,1.15,11.06,0.16,0.08,0.08,0.08,NA
"880","GL4","OUTLET",1999,"1999-09-02",13.64,14.19,NA,3.77,10.42,0.23,0.18,0.04,0.18,NA
"881","GL4","OUTLET",1999,"1999-09-07",12.75,11.6,1.15,1.88,9.73,0.19,0.05,0.14,0.05,NA
"882","GL4","OUTLET",1999,"1999-09-14",8.63,8.14,0.49,NA,8.8,0.2,0.16,0.04,0.16,NA
"883","GL4","OUTLET",1999,"1999-09-21",11.37,10.3,1.06,2.29,8.01,0.16,0.1,0.06,0.1,NA
"884","GL4","OUTLET",1999,"1999-09-28",11.85,9.9,1.95,2.5,7.4,0.24,0.12,0.12,0.12,NA
"885","GL4","OUTLET",1999,"1999-10-05",13.68,11.58,2.1,3.61,7.97,0.25,0.19,0.06,0.19,NA
"886","GL4","OUTLET",1999,"1999-10-12",11.43,11.22,0.21,2.35,8.87,0.1,0.08,0.02,0.08,NA
"887","GL4","OUTLET",1999,"1999-10-26",13.61,12.49,1.12,2.96,9.53,0.16,0.12,0.04,0.12,NA
"888","GL4","LAKE",1999,"1999-11-09",10.64,11.03,NA,3.87,7.16,0.15,0.14,0.01,0.14,NA
"889","GL4","LAKE",1999,"1999-12-07",11.12,10.74,0.38,4.56,6.18,0.24,0.15,0.1,0.15,NA
"890","GL4","LAKE",2000,"2000-02-01",17.94,16.24,1.7,3.31,12.93,NA,NA,NA,NA,NA
"891","GL4","LAKE",2000,"2000-02-22",NA,13.59,NA,1.68,11.91,0.24,0.17,0.06,0.17,NA
"892","GL4","LAKE",2000,"2000-03-21",NA,14.07,NA,0.72,13.35,0.24,0.18,0.05,0.18,NA
"893","GL4","LAKE",2000,"2000-04-06",NA,17.97,NA,2.3,15.66,0.77,0.35,0.42,0.35,NA
"894","GL4","LAKE",2000,"2000-05-02",NA,NA,NA,NA,15.82,0.22,NA,0.22,NA,NA
"895","GL4","LAKE",2000,"2000-05-12",NA,28.09,NA,5.5,22.58,0.15,0.13,0.02,0.13,NA
"896","GL4","LAKE",2000,"2000-05-18",NA,29.06,NA,2.75,26.31,0.24,0.23,0.01,0.23,NA
"897","GL4","LAKE",2000,"2000-05-25",NA,26.84,NA,0.88,25.96,0.19,0.14,0.05,0.14,NA
"898","GL4","OUTLET",2000,"2000-06-01",NA,31.02,NA,4.28,26.74,0.18,0.18,NA,0.18,NA
"899","GL4","OUTLET",2000,"2000-06-08",NA,NA,NA,NA,21.62,0.15,0.12,0.03,0.12,NA
"900","GL4","OUTLET",2000,"2000-06-15",NA,13.46,NA,NA,14.84,0.34,0.12,0.22,0.12,NA
"901","GL4","OUTLET",2000,"2000-06-22",NA,16.07,NA,1.4,14.67,0.16,0.13,0.03,0.13,NA
"902","GL4","OUTLET",2000,"2000-06-29",NA,NA,NA,NA,14.6,0.1,0.08,0.02,0.08,NA
"903","GL4","OUTLET",2000,"2000-07-06",NA,NA,NA,NA,12.78,0.06,NA,0.06,NA,NA
"904","GL4","OUTLET",2000,"2000-07-13",NA,9.25,NA,NA,10.13,0.22,0.05,0.17,0.05,NA
"905","GL4","OUTLET",2000,"2000-07-20",NA,11.61,NA,2.15,9.46,0.22,0.09,0.13,0.09,NA
"906","GL4","OUTLET",2000,"2000-07-27",NA,7.6,NA,0.66,6.94,0.24,0.08,0.16,0.08,NA
"907","GL4","OUTLET",2000,"2000-08-10",NA,5.99,NA,1.33,4.67,0.16,0.07,0.09,0.07,NA
"908","GL4","OUTLET",2000,"2000-08-24",NA,13.67,NA,6.34,7.33,0.15,0.09,0.05,0.09,NA
"909","GL4","OUTLET",2000,"2000-09-07",NA,15.56,NA,2.48,13.08,0.2,0.09,0.11,0.09,NA
"910","GL4","OUTLET",2000,"2000-09-21",NA,NA,NA,NA,14.72,0.17,0.13,0.04,0.13,NA
"911","GL4","OUTLET",2000,"2000-10-05",NA,NA,NA,NA,18.78,0.25,0.12,0.13,0.06,0.05
"912","GL4","OUTLET",2000,"2000-10-19",NA,18.07,NA,NA,18.95,0.12,0.06,0.05,0.06,NA
"913","GL4","OUTLET",2000,"2000-10-26",NA,NA,NA,NA,19.09,0.11,0.12,NA,0.12,NA
"914","GL4","LAKE",2000,"2000-11-16",NA,61.37,NA,32.68,28.7,0.14,0.13,0.02,0.13,NA
"915","GL4","LAKE",2000,"2000-11-23",NA,30.16,NA,3.3,26.87,0.07,NA,0.07,NA,NA
"916","GL4","LAKE",2001,"2001-01-09",NA,NA,NA,NA,27.75,0.07,0.06,0.02,0.06,NA
"917","GL4","LAKE",2001,"2001-03-26",NA,24.16,NA,1.37,22.79,0.2,0.13,0.07,0.13,NA
"918","GL4","LAKE",2001,"2001-05-08",NA,35.1,NA,7.79,27.31,0.12,0.05,0.06,0.05,NA
"919","GL4","LAKE",2001,"2001-05-17",NA,32.57,NA,3.26,29.3,0.13,0.14,NA,0.14,NA
"920","GL4","LAKE",2001,"2001-05-24",NA,34.16,NA,4.95,29.21,0.13,0.14,NA,0.14,NA
"921","GL4","LAKE",2001,"2001-05-31",NA,36.46,NA,6.97,29.49,0.19,NA,0.19,NA,NA
"922","GL4","OUTLET",2001,"2001-06-07",NA,32.28,NA,0.85,31.43,0.2,0.1,0.1,0.1,NA
"923","GL4","OUTLET",2001,"2001-06-14",NA,NA,NA,NA,24.97,0.3,NA,0.3,NA,NA
